4.356514252058743592e-06 3.026917954018001080e+09
4.434522337366145755e-06 3.046344323850483418e+09
4.513927241556996291e-06 2.832425880378241539e+09
4.594753976179599311e-06 2.808807514669823647e+09
4.677028000641005097e-06 2.800828414851466179e+09
4.760775230226368231e-06 2.774479010612636089e+09
4.846022044261998072e-06 2.547016280311061382e+09
4.932795294424476686e-06 2.515792244115405560e+09
5.021122313198619940e-06 2.482699070668946743e+09
5.111030922486826261e-06 2.344817503380803585e+09
5.202549442372687029e-06 2.296326692254268169e+09
5.295706700041429359e-06 2.189339832528158188e+09
5.390532038860083035e-06 2.235940850995479107e+09
5.487055327620337916e-06 2.045747620952163696e+09
5.585306969946796375e-06 2.015422552172698975e+09
5.685317913873753115e-06 1.952914810643110991e+09
5.787119661593396657e-06 1.843473239215171337e+09
5.890744279378666493e-06 1.819360296813916206e+09
5.996224407683699154e-06 1.724491431920751810e+09
6.103593271425121750e-06 1.711218598514513254e+09
6.212884690447556536e-06 1.667732545733438969e+09
6.324133090176398539e-06 1.592652134922534704e+09
6.437373512461419536e-06 1.540384199215205669e+09
6.552641626614456936e-06 1.496661768083616972e+09
6.669973740644878917e-06 1.421241801781131268e+09
6.789406812696098765e-06 1.406940900043493032e+09
6.910978462686952609e-06 1.372191589629188061e+09
7.034726984161448940e-06 1.320534067910213709e+09
7.160691356350832882e-06 1.301691458607272863e+09
7.288911256451520192e-06 1.279485306575398445e+09
7.419427072122865105e-06 1.179838096711863279e+09
7.552279914208859134e-06 1.160570080973737717e+09
7.687511629687468273e-06 1.155016786932935476e+09
7.825164814851940344e-06 1.080828378586380005e+09
7.965282828728037273e-06 1.044728280200945854e+09
8.107909806731677341e-06 9.900979599087816477e+08
8.253090674570996414e-06 1.005130635315350533e+09
8.400871162397322513e-06 9.432279391719253063e+08
8.551297819209707998e-06 9.410734212112985849e+08
8.704418027517208802e-06 8.925005500923833847e+08
8.860280018263818409e-06 8.733905857579308748e+08
9.018932886020532318e-06 8.336629142732595205e+08
9.180426604449633637e-06 8.001657116608541012e+08
9.344812042045716209e-06 7.884852809325491190e+08
9.512140978158566416e-06 7.808595836233847141e+08
9.682466119303114621e-06 7.583722019879641533e+08
9.855841115761258901e-06 7.199272119322493076e+08
1.003232057848106343e-05 6.911083652634547949e+08
1.021196009627844758e-05 6.612937817197084427e+08
1.039481625334707977e-05 6.431514378689502478e+08
1.058094664708162783e-05 6.162606986022344828e+08
1.077040990622016120e-05 6.083274303492307663e+08
1.096326570931158164e-05 5.850685242492253780e+08
1.115957480351354425e-05 5.565801899248729944e+08
1.135939902372708587e-05 5.409250890163333416e+08
1.156280131207375302e-05 5.331513746604676843e+08
1.176984573772172094e-05 5.171865156377970576e+08
1.198059751706670417e-05 4.895185460200339556e+08
1.219512303427423353e-05 4.817436129124088883e+08
1.241348986218998239e-05 4.466215164831498861e+08
1.263576678362425957e-05 4.134736054727833867e+08
1.286202381301779250e-05 1.849742408665164709e+08
1.309233221849528364e-05 6.465486111299841851e+07
1.332676454431413504e-05 6.706316111174850166e+07
1.356539463371490859e-05 6.912360522622981668e+07
1.380829765218092365e-05 6.890335341088610888e+07
1.405555011111461682e-05 7.205607104422329366e+07
1.430722989193755717e-05 7.583416346505481005e+07
1.456341627062218056e-05 7.488464572462084889e+07
1.482418994266259706e-05 7.463831179787634313e+07
1.508963304849284691e-05 7.402913321450062096e+07
1.535982919936001317e-05 7.305225478028890491e+07
1.563486350366062076e-05 7.287514330263294280e+07
1.591482259374890564e-05 7.097366070117083192e+07
1.619979465322477912e-05 6.908261624364721775e+07
1.648986944471064877e-05 6.908551820813415945e+07
1.678513833812535111e-05 6.473191061018532515e+07
1.708569433946474883e-05 6.443688424668474495e+07
1.739163212009735130e-05 6.270426546993737668e+07
1.770304804658450246e-05 6.043110402212829888e+07
1.802004021103483986e-05 5.850790325947161019e+07
1.834270846200194239e-05 5.878670289335277677e+07
1.867115443593545307e-05 5.769917835834361613e+07
1.900548158919511955e-05 5.597204902023567259e+07
1.934579523063848262e-05 5.341871244084121287e+07
1.969220255479173340e-05 5.097018991830381006e+07
2.004481267561452690e-05 4.791094481529837102e+07
2.040373666086973977e-05 4.710553246458104998e+07
2.076908756710826206e-05 4.725988722406905144e+07
2.114098047528049169e-05 4.496260431665097177e+07
2.151953252698519080e-05 4.477148791883088648e+07
2.190486296136790443e-05 4.265639838422550261e+07
2.229709315267964831e-05 4.121770970521322638e+07
2.269634664850814405e-05 3.981121448709164560e+07
2.310274920869403306e-05 3.877150995070154965e+07
2.351642884494346329e-05 3.701949168215105683e+07
2.393751586115025918e-05 3.680696300626830012e+07
2.436614289443983150e-05 3.449083588718858361e+07
2.480244495694848794e-05 3.423401140438456088e+07
2.524655947835042303e-05 3.424606841848940402e+07
2.569862634914618399e-05 3.213233701118514687e+07
2.615878796472672729e-05 3.200453664226217195e+07
2.662718927022597826e-05 2.985803690851871669e+07
2.710397780617683188e-05 2.902731027200810984e+07
2.758930375498436083e-05 2.889429925674717128e+07
2.808331998823169760e-05 2.737435935817917064e+07
2.858618211483251916e-05 2.756942298737527058e+07
2.909804853004571985e-05 2.536950131130870059e+07
2.961908046536827432e-05 2.587180129572741315e+07
3.014944203932091394e-05 2.395204740885202587e+07
3.068930030914344883e-05 2.414945522498883307e+07
3.123882532341576472e-05 2.260779654923851043e+07
3.179819017562075779e-05 2.219952471771139652e+07
3.236757105866701193e-05 2.140911088101375476e+07
3.294714732038689559e-05 2.086549418884918839e+07
3.353710152002928861e-05 2.059076496357168257e+07
3.413761948576320566e-05 1.983129560599231347e+07
3.474889037321141858e-05 1.913587039932846278e+07
3.537110672503215652e-05 1.846764165979838744e+07
3.600446453156734263e-05 1.773941711795486137e+07
3.664916329257760782e-05 1.732499834262503684e+07
3.730540608008161874e-05 1.709981134802120179e+07
3.797339960232172230e-05 1.635259702564109862e+07
3.865335426887418253e-05 1.622851418655036204e+07
3.934548425692559198e-05 1.552430644904261269e+07
4.005000757873611187e-05 1.468394399507390521e+07
4.076714615031024915e-05 1.432198588139376417e+07
4.149712586129819628e-05 1.426160614665278420e+07
4.224017664614758134e-05 1.367523197611023113e+07
4.299653255653049743e-05 1.304199290875329077e+07
4.376643183506651952e-05 1.269134978468694538e+07
4.455011699036623223e-05 1.262299868108878843e+07
4.534783487341847698e-05 1.183825567004496790e+07
4.615983675534494760e-05 1.159469810807872191e+07
4.698637840654810088e-05 1.119969390389743634e+07
4.782772017727485219e-05 1.075930437406447902e+07
4.868412707962432677e-05 1.065328159363443032e+07
4.955586887102294316e-05 1.022451028863168694e+07
5.044322013919471976e-05 9.877751175887534395e+06
5.134646038865306271e-05 9.598151994623903185e+06
5.226587412874076738e-05 9.258471549385603517e+06
5.320175096324762198e-05 8.851354353899708018e+06
5.415438568163112625e-05 8.659472463233347982e+06
5.512407835187220040e-05 8.458147985834622756e+06
5.611113441499242721e-05 8.339884199195469730e+06
5.711586478126423513e-05 7.948807840773466974e+06
5.813858592814384477e-05 7.687463703088271432e+06
5.917961999995724828e-05 7.293312176274803467e+06
6.023929490937243221e-05 7.118300247159596533e+06
6.131794444068679867e-05 7.012696921468447894e+06
6.241590835496588891e-05 6.656044049750927836e+06
6.353353249706337373e-05 6.626890162803680636e+06
6.467116890455793378e-05 6.347500117375543341e+06
6.582917591864082950e-05 6.168588800112166442e+06
6.700791829698838113e-05 5.904786241206318140e+06
6.820776732865678374e-05 5.646602175955376588e+06
6.942910095103317961e-05 5.589372488910024054e+06
7.067230386888070438e-05 5.404284462183759548e+06
7.193776767551656544e-05 5.272456443577973172e+06
7.322589097615840278e-05 5.110634135447698645e+06
7.453707951348025377e-05 4.927664111718509346e+06
7.587174629541578450e-05 4.829282477050326765e+06
7.723031172525150517e-05 4.738905462632296607e+06
7.861320373404814702e-05 4.496746930323673412e+06
8.002085791543297251e-05 4.405500480271034874e+06
8.145371766280736284e-05 4.324917961375716142e+06
8.291223430900951331e-05 4.065128589920163620e+06
8.439686726847889827e-05 3.996087371134669054e+06
8.590808418196541269e-05 3.862510411809125450e+06
8.744636106383135612e-05 3.764891654157277662e+06
8.901218245198946454e-05 3.706208957414770033e+06
9.060604156052576557e-05 3.553991097124123015e+06
9.222844043505683221e-05 3.424968018040399533e+06
9.387989011086721560e-05 3.338581450883228797e+06
9.556091077387945075e-05 3.223006773878840264e+06
9.727203192450537027e-05 3.148026432356700767e+06
9.901379254443320717e-05 3.047395551470319740e+06
1.007867412663994113e-04 2.965595078014285769e+06
1.025914365470009755e-04 2.891511100564814638e+06
1.044284468426024402e-04 2.798134492038253695e+06
1.062983507883928446e-04 2.743916357432618737e+06
1.082017373806478777e-04 2.627766440199607052e+06
1.101392061622566968e-04 2.544082631898075808e+06
1.121113674115705664e-04 2.450758483108262531e+06
1.141188423346327162e-04 2.385017526066759136e+06
1.161622632608501891e-04 2.320419380615786184e+06
1.182422738421698845e-04 2.222167773563867435e+06
1.203595292558212341e-04 2.177888307145316154e+06
1.225146964106880684e-04 2.086139865944174817e+06
1.247084541573769475e-04 2.035992060327126412e+06
1.269414935020466990e-04 1.970762694148680661e+06
1.292145178240666661e-04 1.914371634858267382e+06
1.315282430975718900e-04 1.831825805471638218e+06
1.338833981169863774e-04 1.784644358120603487e+06
1.362807247265845607e-04 1.715774979572387878e+06
1.387209780541621008e-04 1.656507808847389650e+06
1.412049267488921169e-04 1.600956529308209661e+06
1.437333532234402983e-04 1.530065155932180816e+06
1.463070539004147376e-04 1.478900631914468715e+06
1.489268394632288733e-04 1.428765551961147925e+06
1.515935351114567969e-04 1.367313935438855551e+06
1.543079808207612369e-04 1.348752314352580579e+06
1.570710316074744512e-04 1.290047093330733245e+06
1.598835577979180577e-04 1.226047880653597647e+06
1.627464453025452887e-04 1.190780655852566240e+06
1.656605958949913468e-04 1.125750464615263510e+06
1.686269274961203605e-04 1.075238255573349539e+06
1.716463744631593631e-04 1.028308640896150842e+06
1.747198878840093626e-04 9.780873440424955916e+05
1.778484358768260153e-04 9.370410101996447193e+05
1.810330038949633580e-04 8.809406480843930040e+05
1.842745950373814872e-04 8.364775464619525010e+05
1.875742303646087670e-04 7.918842581135462970e+05
1.909329492203630041e-04 7.413448527984006796e+05
1.943518095589320132e-04 7.117415861689868616e+05
1.978318882784162191e-04 6.515979225824121386e+05
2.013742815599378676e-04 6.113672759214935359e+05
2.049801052129237471e-04 5.720119966667138506e+05
2.086504950265716306e-04 5.399829805104576517e+05
2.123866071276101582e-04 4.920599075437446591e+05
2.161896183444631566e-04 4.556690732676420594e+05
2.200607265779362751e-04 4.201266859969274956e+05
2.240011511785414860e-04 3.826085159049200593e+05
2.280121333305755958e-04 3.499116106761044357e+05
2.320949364430795376e-04 3.173809235370394890e+05
2.362508465477945068e-04 2.916880300393365906e+05
2.404811727042477029e-04 2.592037974704223743e+05
2.447872474120877783e-04 2.348405616855116095e+05
2.491704270308073093e-04 2.106333242129361315e+05
2.536320922069775679e-04 1.848821054168571136e+05
2.581736483091352677e-04 1.657141283151859825e+05
2.627965258704570797e-04 1.441988002036215039e+05
2.675021810393576329e-04 1.248346807046519098e+05
2.722920960381601595e-04 1.102148771638995968e+05
2.771677796299757421e-04 9.669093188127739995e+04
2.821307675939470740e-04 8.509750368061235349e+04
2.871826232089975126e-04 7.292932911280621192e+04
2.923249377462451863e-04 6.135732918404754309e+04
2.975593309702343750e-04 5.461871877599352592e+04
3.028874516491389889e-04 4.664477750864785776e+04
3.083109780741060887e-04 4.119953743655743165e+04
3.138316185878941081e-04 3.616571809179925185e+04
3.194511121229821784e-04 3.160877373056815850e+04
3.251712287493093920e-04 2.793484458947575695e+04
3.309937702318257687e-04 2.392906815331105463e+04
3.369205705980267201e-04 2.116622351182695638e+04
3.429534967156461071e-04 1.912554576673532574e+04
3.490944488806990926e-04 1.793633021985526648e+04
3.553453614160486393e-04 1.618055186851870531e+04
3.617082032806957434e-04 1.484936963347063283e+04
3.681849786899744101e-04 1.414346531441106345e+04
3.747777277468552029e-04 1.336757347511281296e+04
3.814885270845535517e-04 1.253341157963990736e+04
3.883194905206401992e-04 1.211898557849349163e+04
3.952727697228703005e-04 1.164577052962408743e+04
4.023505548869288806e-04 1.106064591956685399e+04
4.095550754263179469e-04 1.073097311661463027e+04
4.168886006745904952e-04 1.028731818835265767e+04
4.243534406001655450e-04 1.004187899405991084e+04
4.319519465339363251e-04 9.566838073952823834e+03
4.396865119099110041e-04 9.240960226600011083e+03
4.475595730191158695e-04 8.985313408386633455e+03
4.555736097769933000e-04 8.501923163221681534e+03
4.637311465045475299e-04 8.273047349076292448e+03
4.720347527234705501e-04 7.953165808838965859e+03
4.804870439655129074e-04 7.842959441010068076e+03
4.890906825963398791e-04 7.581027128813855597e+03
4.978483786541449936e-04 7.061643482845778635e+03
5.067628907032790475e-04 7.025853508751992194e+03
5.158370267031604089e-04 6.881518687081362259e+03
5.250736448927504534e-04 6.627652857086901349e+03
5.344756546908594353e-04 6.371481581263695261e+03
5.440460176125803005e-04 6.143839653454247127e+03
5.537877482021259356e-04 5.875360667922050197e+03
5.637039149823736472e-04 5.791914143511734437e+03
5.737976414214134013e-04 5.533599433366712219e+03
5.840721069163971099e-04 5.291630513804326256e+03
5.945305477950134669e-04 5.234121248344621563e+03
6.051762583348854058e-04 4.945817083494723192e+03
6.160125918012319176e-04 4.806601332163932966e+03
6.270429615030991086e-04 4.648923897869260145e+03
6.382708418685125373e-04 4.510640947863277688e+03
6.496997695388797775e-04 4.339698220294389102e+03
6.613333444829837563e-04 4.166939052264785460e+03
6.731752311309330012e-04 4.081811049321481278e+03
6.852291595284057662e-04 3.850905049136340949e+03
6.974989265115730383e-04 3.794417301857291477e+03
7.099883969030487772e-04 3.665730729769062236e+03
7.227015047292661585e-04 3.532647306774297704e+03
7.356422544596414020e-04 3.449316686933160781e+03
7.488147222679337111e-04 3.305914549231320052e+03
7.622230573161910966e-04 3.166024549476312586e+03
7.758714830616790081e-04 3.046026855018664264e+03
7.897642985872223124e-04 2.959643514086592859e+03
8.039058799553565685e-04 2.892736081795839709e+03
8.183006815867389754e-04 2.745626567966822677e+03
8.329532376632292580e-04 2.681445744012531577e+03
8.478681635561024664e-04 2.609305901878792156e+03
8.630501572798358282e-04 2.461313341974807372e+03
8.785040009719180792e-04 2.380502959173943509e+03
8.942345623991697053e-04 2.305225003549412577e+03
9.102467964910216551e-04 2.233740924939748766e+03
9.265457469002625311e-04 2.183160547790605506e+03
9.431365475917203580e-04 2.116122709890118585e+03
9.600244244593990209e-04 2.022495470657243686e+03
9.772146969725724417e-04 1.942007782707078604e+03
9.947127798513443354e-04 1.902520062744047891e+03
1.012524184772224103e-03 1.834935253876637717e+03
1.030654522104228546e-03 1.778277746998088332e+03
1.049109502676085545e-03 1.734130552645012131e+03
1.067894939575065542e-03 1.664910096170458246e+03
1.087016749978035948e-03 1.619633042406967206e+03
1.106480957015298352e-03 1.551884072600526679e+03
1.126293691667794002e-03 1.490337309398948946e+03
1.146461194698292522e-03 1.457406710689057718e+03
1.166989818617146296e-03 1.395629907592260679e+03
1.187886029683259733e-03 1.367833466726168353e+03
1.209156409940870822e-03 1.306080319764522756e+03
1.230807659292822154e-03 1.260816740598336082e+03
1.252846597610937467e-03 1.233990522854042410e+03
1.275280166884199115e-03 1.204179087839001795e+03
1.298115433405391513e-03 1.143837860370521184e+03
1.321359589996886014e-03 1.108723445703330071e+03
1.345019958276299707e-03 1.070181335687281717e+03
1.369103990962702942e-03 1.037654050416214659e+03
1.393619274224142113e-03 1.004175554335972834e+03
1.418573530067178965e-03 9.572962341327179274e+02
1.443974618769229210e-03 9.346601831840346222e+02
1.469830541354455499e-03 9.045674865155260704e+02
1.496149442113980411e-03 8.726456744566517045e+02
1.522939611171246488e-03 8.352624280913315715e+02
1.550209487093289623e-03 8.132892864635060732e+02
1.577967659548794267e-03 7.868059116966827560e+02
1.606222872013719945e-03 7.553829706080571214e+02
1.634984024525391400e-03 7.432376646817992878e+02
1.664260176485903671e-03 7.210339533137338321e+02
1.694060549515707731e-03 6.943716968625614072e+02
1.724394530358320165e-03 6.674538118423960213e+02
1.755271673837014270e-03 6.422797664912829987e+02
1.786701705864484398e-03 6.252579938837234295e+02
1.818694526506373695e-03 6.020928885325837427e+02
1.851260213099675464e-03 5.873366299581396106e+02
1.884409023426974420e-03 5.705664784298793393e+02
1.918151398947505774e-03 5.496429657206263073e+02
1.952497968086098568e-03 5.321457962262132924e+02
1.987459549580981866e-03 5.175570983871035651e+02
2.023047155891565755e-03 4.935601571649270340e+02
2.059271996667213275e-03 4.809124199305317688e+02
2.096145482278155125e-03 4.603091512988597742e+02
2.133679227409597968e-03 4.539016542036434885e+02
2.171885054720210703e-03 4.325542430193782479e+02
2.210774998566121703e-03 4.213094197440487960e+02
2.250361308791573242e-03 4.099002166530185036e+02
2.290656454587485999e-03 3.947837187905703331e+02
2.331673128419081611e-03 3.855026789500197992e+02
2.373424250023866040e-03 3.677448146962655073e+02
2.415922970481170721e-03 3.604463389619164673e+02
2.459182676354582011e-03 3.463119159713467639e+02
2.503216993908550028e-03 3.346145150179879693e+02
2.548039793400473131e-03 3.260357169774628687e+02
2.593665193449674455e-03 3.151574022243525519e+02
2.640107565484570238e-03 3.064478070240637635e+02
2.687381538269509665e-03 2.949707636975755349e+02
2.735502002512633663e-03 2.838780913662686771e+02
2.784484115556268811e-03 2.772095783795445527e+02
2.834343306151309184e-03 2.709964777788133574e+02
2.885095279317058479e-03 2.618845418888204790e+02
2.936756021288137487e-03 2.530404812187781829e+02
2.989341804549924039e-03 2.449307432973720893e+02
3.042869192964205074e-03 2.379364979262278439e+02
3.097355046986561763e-03 2.306090925178120017e+02
3.152816528977225429e-03 2.243384961379457252e+02
3.209271108606984169e-03 2.180346963511044862e+02
3.266736568359918276e-03 2.102043335010173166e+02
3.325231009134670557e-03 2.042345214324491280e+02
3.384772855945979760e-03 1.975672184898515695e+02
3.445380863728353220e-03 1.927658868092809428e+02
3.507074123243611279e-03 1.877427940620142977e+02
3.569872067094264148e-03 1.823566335284079969e+02
3.633794475844513185e-03 1.771033907326579140e+02
3.698861484250891025e-03 1.718319744552224790e+02
3.765093587604469161e-03 1.656741985395898098e+02
3.832511648186589723e-03 1.613838946296829135e+02
3.901136901840253444e-03 1.567074439969198068e+02
3.970990964659114504e-03 1.514933730114958337e+02
4.042095839796306170e-03 1.477456677755181431e+02
4.114473924395133791e-03 1.435047553666595093e+02
4.188148016643904181e-03 1.405738561459609741e+02
4.263141322957081890e-03 1.370777159744016274e+02
4.339477465284988060e-03 1.331452872905089180e+02
4.417180488554453555e-03 1.289374004194404506e+02
4.496274868242635531e-03 1.250052933020642030e+02
4.576785518086516277e-03 1.221120873220417593e+02
4.658737797930392367e-03 1.181629571726656422e+02
4.742157521713917176e-03 1.153417572318598161e+02
4.827070965603183494e-03 1.116466204851848971e+02
4.913504876267349442e-03 1.087531093237103903e+02
5.001486479303548539e-03 1.058084252121862363e+02
5.091043487812567207e-03 1.027594571078181502e+02
5.182204111128163246e-03 9.959894057237491438e+01
5.274997063702614383e-03 9.665264300244024298e+01
5.369451574151450253e-03 9.401486998280724094e+01
5.465597394460061827e-03 9.043350086782166386e+01
5.563464809355220600e-03 8.822515893080110061e+01
5.663084645844402784e-03 8.524370813728035046e+01
5.764488282925873605e-03 8.234676510144704764e+01
5.867707661472717530e-03 7.911052725531249052e+01
5.972775294293773858e-03 7.604656754717369438e+01
6.079724276374804878e-03 7.328887607256704939e+01
6.188588295302960111e-03 7.021316217313680852e+01
6.299401641877962719e-03 6.710157642758986185e+01
6.412199220913301911e-03 6.357438273354856761e+01
6.527016562230761147e-03 6.062919753008971924e+01
6.643889831851922459e-03 5.748008609866344898e+01
6.762855843389955005e-03 5.466360723463015603e+01
6.883952069645496441e-03 5.114319087719236023e+01
7.007216654410063604e-03 4.832285791578196665e+01
7.132688424480893019e-03 4.531425590175174989e+01
7.260406901890912278e-03 4.216143224982301518e+01
7.390412316357636985e-03 3.943645696160000114e+01
7.522745617955084625e-03 3.666120977977396223e+01
7.657448490012472297e-03 3.405185669458145981e+01
7.794563362244007372e-03 3.161194837300757499e+01
7.934133424113655117e-03 2.959305118368087051e+01
8.076202638439309439e-03 2.738522332408642157e+01
8.220815755240541353e-03 2.537011521672318892e+01
8.368018325834246374e-03 2.382396959203063602e+01
8.517856717182803461e-03 2.228784345278813817e+01
8.670378126499012073e-03 2.123793274806946485e+01
8.825630596112694903e-03 2.012544615352126698e+01
8.983663028603360370e-03 1.910724023357471069e+01
9.144525202203971151e-03 1.817688659209712299e+01
9.308267786480394976e-03 1.754476439284993816e+01
9.474942358291719297e-03 1.678048212236144465e+01
9.644601418036332155e-03 1.633120333148319503e+01
9.817298406188831178e-03 1.573006381672414022e+01
9.993087720133173035e-03 1.531155044245070940e+01
1.017202473129709232e-02 1.486082927969530409e+01
1.035416580259348497e-02 1.447229845776304913e+01
1.053956830617394473e-02 1.405919746911426138e+01
1.072829064150030917e-02 1.358659452999194706e+01
1.092039225373977844e-02 1.322686019336375018e+01
1.111593365248932964e-02 1.282555839087562077e+01
1.131497643083556950e-02 1.240361322798433008e+01
1.151758328475568395e-02 1.218300454975281788e+01
1.172381803286598467e-02 1.174348231071484783e+01
1.193374563652389343e-02 1.149358379717109102e+01
1.214743222028997691e-02 1.113672603834030816e+01
1.236494509275640023e-02 1.085499695744144510e+01
1.258635276774820039e-02 1.054303771932502265e+01
1.281172498590438247e-02 1.022446141561778354e+01
1.304113273664524002e-02 9.997399181660028944e+00
1.327464828053323900e-02 9.760399557493872891e+00
1.351234517203409383e-02 9.440640343394264278e+00
1.375429828268553978e-02 9.281227114888546126e+00
1.400058382468097502e-02 9.008780566901014808e+00
1.425127937487523887e-02 8.816835828675612774e+00
1.450646389922046788e-02 8.665529243567059225e+00
1.476621777763926190e-02 8.405641097651740168e+00
1.503062282934346586e-02 8.240977271413274963e+00
1.529976233860607868e-02 7.974160311395070977e+00
1.557372108099487791e-02 7.839554311724256763e+00
1.585258535007554384e-02 7.654703738195313356e+00
1.613644298459309886e-02 7.495515694639428794e+00
1.642538339614007040e-02 7.273037715648011492e+00
1.671949759731988436e-02 7.139887720566500562e+00
1.701887823041484116e-02 7.021259641396204287e+00
1.732361959656713787e-02 6.927135527639210366e+00
1.763381768548267364e-02 6.789380522537212137e+00
1.794957020566648187e-02 6.591255903652339931e+00
1.827097661519973965e-02 6.457717087861234440e+00
1.859813815306787105e-02 6.360754035548233709e+00
1.893115787104941716e-02 6.238112166089219812e+00
1.927014066617622340e-02 6.099391316810547359e+00
1.961519331377450936e-02 5.990927750862487855e+00
1.996642450109793396e-02 5.860415197823813038e+00
2.032394486156254704e-02 5.734610831956746146e+00
2.068786700959511504e-02 5.590029516201363791e+00
2.105830557610499296e-02 5.403316360255248973e+00
2.143537724459170651e-02 5.301019773107266353e+00
2.181920078789862175e-02 5.165185282269115774e+00
2.220989710562497332e-02 5.021063565132920736e+00
2.260758926220756207e-02 4.870379308332156043e+00
2.301240252568475045e-02 4.697764144035441625e+00
2.342446440715422254e-02 4.536078878217558064e+00
2.384390470093720321e-02 4.354916494674569982e+00
2.427085552546235855e-02 4.165664635985232955e+00
2.470545136488121185e-02 3.910323547538367528e+00
2.514782911142910554e-02 3.687592574749342322e+00
2.559812810854429979e-02 3.447522319824074533e+00
2.605649019475972730e-02 3.175698974280998677e+00
2.652305974838020663e-02 2.919381297683573351e+00
2.699798373295961632e-02 2.637797626736062551e+00
2.748141174359290326e-02 2.391499527099949063e+00
2.797349605403644246e-02 2.139297321439639799e+00
2.847439166467247845e-02 1.838870926500528302e+00
2.898425635133205017e-02 1.581578711372946699e+00
2.950325071499276114e-02 1.341532591396050522e+00
3.003153823236584183e-02 1.107357217193331023e+00
3.056928530738936903e-02 9.036146316883568730e-01
3.111666132364318202e-02 7.251241803753448734e-01
3.167383869770293986e-02 5.660750134094043595e-01
3.224099293344902251e-02 4.329704069985801373e-01
3.281830267734783813e-02 3.336115180582762130e-01
3.340594977472358118e-02 2.467418272263387780e-01
3.400411932703702872e-02 1.821390280610684642e-01
3.461299975019024866e-02 1.342543376602387262e-01
3.523278283387502180e-02 9.641766961700933003e-02
3.586366380198454523e-02 6.782689042881431818e-02
3.650584137410636809e-02 4.767292222155605774e-02
3.715951782811628690e-02 3.116753949411991270e-02
3.782489906389382289e-02 2.086529215583479702e-02
3.850219466817776659e-02 1.431901725672155012e-02
3.919161798058357071e-02 9.464775147419571266e-03
3.989338616080227717e-02 6.609048605193370424e-03
4.060772025700361276e-02 5.242340368754047977e-03
4.133484527546314735e-02 4.032461110130642658e-03
4.207499025143619092e-02 3.166312891523783302e-03
4.282838832130149431e-02 3.003861421521055938e-03
4.359527679599600747e-02 2.465451524157688621e-03
4.437589723576497447e-02 2.343047529435582192e-03
4.517049552625002767e-02 2.262225342317118748e-03
4.597932195594063576e-02 2.146369826354839125e-03
4.680263129501155417e-02 1.921068007653027902e-03
4.764068287557195192e-02 1.993004331396267242e-03
4.849374067335233268e-02 1.700667417747955259e-03
4.936207339085320334e-02 1.755775167651078567e-03
5.024595454198320377e-02 1.738014974859312814e-03
5.114566253821210134e-02 1.565311460306645234e-03
5.206148077626757131e-02 1.522759512735396290e-03
5.299369772740127743e-02 1.471551397369044983e-03
5.394260702825338927e-02 1.304430260465281157e-03
5.490850757334505422e-02 1.297328222433291990e-03
5.589170360922603165e-02 1.178150224154872819e-03
5.689250483030872108e-02 1.080983126432585092e-03
5.791122647641758214e-02 1.120642932714506794e-03
5.894818943208639250e-02 1.014059875601977957e-03
6.000372032763253566e-02 9.421997687284735731e-04
6.107815164204104946e-02 8.800988566017460806e-04
6.217182180769209587e-02 8.289654028725792394e-04
